caminho;nome;raiz;tipo_original;confianca_original;tipo_reclass;numero_reclass;orgao;data;size_bytes;mudou;fonte_tipo
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_14105_CONVERTIDO.pdf;empenho_DETRAN_view_14105_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2021-03-25;71226;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_13748_CONVERTIDO.pdf;empenho_DETRAN_view_13748_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2020-12-31;71422;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_14445_CONVERTIDO.pdf;empenho_DETRAN_view_14445_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2021-07-30;73304;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_13745_CONVERTIDO.pdf;empenho_DETRAN_view_13745_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2020-12-31;71423;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_14447_CONVERTIDO.pdf;empenho_DETRAN_view_14447_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2021-07-30;71817;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_14561_CONVERTIDO.pdf;empenho_DETRAN_view_14561_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;08/2021;DETRAN;2021-08-24;73705;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_1405_CONVERTIDO.pdf;empenho_DETRAN_view_1405_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;09/2015;DETRAN;2015-09-25;71421;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_14446_CONVERTIDO.pdf;empenho_DETRAN_view_14446_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2021-07-30;70688;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_14560_CONVERTIDO.pdf;empenho_DETRAN_view_14560_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;08/2021;DETRAN;2021-08-24;73982;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_14563_CONVERTIDO.pdf;empenho_DETRAN_view_14563_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;006/2021;DETRAN;2021-08-24;73995;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_14573_CONVERTIDO.pdf;empenho_DETRAN_view_14573_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;08/2021;DETRAN;2021-08-25;70160;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_1479_CONVERTIDO.pdf;empenho_DETRAN_view_1479_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;026/2014;DETRAN;2015-09-09;70310;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_14562_CONVERTIDO.pdf;empenho_DETRAN_view_14562_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;008/2021;DETRAN;2021-08-24;73962;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_14663_CONVERTIDO.pdf;empenho_DETRAN_view_14663_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;10/2021;DETRAN;2021-10-01;69970;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_1669_CONVERTIDO.pdf;empenho_DETRAN_view_1669_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;27/2014;DETRAN;2015-01-05;70809;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_16985_CONVERTIDO.pdf;empenho_DETRAN_view_16985_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;10/2021;DETRAN;2022-01-03;72744;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_16763_CONVERTIDO.pdf;empenho_DETRAN_view_16763_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;12/2021;DETRAN;2021-12-13;72166;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_1464_CONVERTIDO.pdf;empenho_DETRAN_view_1464_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;25/2014;DETRAN;2015-08-10;71447;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_16987_CONVERTIDO.pdf;empenho_DETRAN_view_16987_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;10/2021;DETRAN;2022-01-03;72818;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_14735_CONVERTIDO.pdf;empenho_DETRAN_view_14735_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2021-11-08;69744;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_16988_CONVERTIDO.pdf;empenho_DETRAN_view_16988_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;08/2021;DETRAN;2022-01-03;73128;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_17358_CONVERTIDO.pdf;empenho_DETRAN_view_17358_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;06/2022;DETRAN;2022-06-07;70749;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_1694_CONVERTIDO.pdf;empenho_DETRAN_view_1694_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;25/2014;DETRAN;2015-06-01;70729;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_1738_CONVERTIDO.pdf;empenho_DETRAN_view_1738_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;08/2015;DETRAN;2015-08-03;71112;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_17398_CONVERTIDO.pdf;empenho_DETRAN_view_17398_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;12/2021;DETRAN;2022-07-11;71902;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_17456_CONVERTIDO.pdf;empenho_DETRAN_view_17456_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;12/2021;DETRAN;2022-07-27;71904;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_1538_CONVERTIDO.pdf;empenho_DETRAN_view_1538_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;021/2014;DETRAN;2015-09-09;70316;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_17458_CONVERTIDO.pdf;empenho_DETRAN_view_17458_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;07/2022;DETRAN;2022-07-27;71107;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_1781_CONVERTIDO.pdf;empenho_DETRAN_view_1781_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;26/2014;DETRAN;2015-07-13;70044;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_17912_CONVERTIDO.pdf;empenho_DETRAN_view_17912_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;006/2021;DETRAN;2022-11-23;72480;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_17919_CONVERTIDO.pdf;empenho_DETRAN_view_17919_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;11/2022;DETRAN;2022-11-23;71527;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_17359_CONVERTIDO.pdf;empenho_DETRAN_view_17359_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;12/2021;DETRAN;2022-06-07;71911;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_1809_CONVERTIDO.pdf;empenho_DETRAN_view_1809_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;027/2014;DETRAN;2015-01-05;71018;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_17457_CONVERTIDO.pdf;empenho_DETRAN_view_17457_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;08/2021;DETRAN;2022-07-27;73150;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_17920_CONVERTIDO.pdf;empenho_DETRAN_view_17920_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;010/2021;DETRAN;2022-11-23;73617;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_17979_CONVERTIDO.pdf;empenho_DETRAN_view_17979_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;11/2022;DETRAN;2022-11-25;73627;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_17922_CONVERTIDO.pdf;empenho_DETRAN_view_17922_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;11/2022;DETRAN;2022-11-23;74016;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_17921_CONVERTIDO.pdf;empenho_DETRAN_view_17921_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;11/2022;DETRAN;2022-11-23;72215;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_18391_CONVERTIDO.pdf;empenho_DETRAN_view_18391_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;1.0;INDETERMINADO;075/2022;DETRAN;2023-02-03;71966;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_17923_CONVERTIDO.pdf;empenho_DETRAN_view_17923_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;11/2022;DETRAN;2022-11-23;71475;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_18690_CONVERTIDO.pdf;empenho_DETRAN_view_18690_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;1.0;INDETERMINADO;06/2023;DETRAN;2023-06-01;71985;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_18688_CONVERTIDO.pdf;empenho_DETRAN_view_18688_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.8;INDETERMINADO;;DETRAN;2023-03-30;71407;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_18693_CONVERTIDO.pdf;empenho_DETRAN_view_18693_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.8;INDETERMINADO;;DETRAN;2023-06-02;71963;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_18692_CONVERTIDO.pdf;empenho_DETRAN_view_18692_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;1.0;INDETERMINADO;06/2023;DETRAN;2023-06-01;73646;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_18694_CONVERTIDO.pdf;empenho_DETRAN_view_18694_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;1.0;INDETERMINADO;07/2023;DETRAN;2023-07-07;72847;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_18689_CONVERTIDO.pdf;empenho_DETRAN_view_18689_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;1.0;INDETERMINADO;06/2021;DETRAN;2023-03-30;71683;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_19037_CONVERTIDO.pdf;empenho_DETRAN_view_19037_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;1.0;INDETERMINADO;09/2023;DETRAN;2023-09-01;72930;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_19039_CONVERTIDO.pdf;empenho_DETRAN_view_19039_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;1.0;INDETERMINADO;078/2022;DETRAN;2023-09-01;72830;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_19038_CONVERTIDO.pdf;empenho_DETRAN_view_19038_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;1.0;INDETERMINADO;09/2023;DETRAN;2023-09-01;72828;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_1909_CONVERTIDO.pdf;empenho_DETRAN_view_1909_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2015-01-07;69881;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_1934_CONVERTIDO.pdf;empenho_DETRAN_view_1934_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;001/2011;DETRAN;2015-01-07;71023;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_1939_CONVERTIDO.pdf;empenho_DETRAN_view_1939_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;25/2014;DETRAN;2015-03-27;71497;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_18691_CONVERTIDO.pdf;empenho_DETRAN_view_18691_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.8;INDETERMINADO;;DETRAN;2023-06-01;73513;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_2016_CONVERTIDO.pdf;empenho_DETRAN_view_2016_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;02/2015;DETRAN;2015-02-06;70516;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_1937_CONVERTIDO.pdf;empenho_DETRAN_view_1937_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;025/2014;DETRAN;2015-09-25;72115;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_2089_CONVERTIDO.pdf;empenho_DETRAN_view_2089_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;23/2014;DETRAN;2015-10-14;70443;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_1998_CONVERTIDO.pdf;empenho_DETRAN_view_1998_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;27/2014;DETRAN;2015-08-10;70109;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_2085_CONVERTIDO.pdf;empenho_DETRAN_view_2085_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;10/2015;DETRAN;2015-10-14;70794;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_2187_CONVERTIDO.pdf;empenho_DETRAN_view_2187_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;017/2015;DETRAN;2015-11-26;70667;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_2153_CONVERTIDO.pdf;empenho_DETRAN_view_2153_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;22/2014;DETRAN;2015-11-03;70462;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_2905_CONVERTIDO.pdf;empenho_DETRAN_view_2905_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;25/2014;DETRAN;2016-05-03;70936;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_2186_CONVERTIDO.pdf;empenho_DETRAN_view_2186_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;11/2015;DETRAN;2015-11-26;70709;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_2762_CONVERTIDO.pdf;empenho_DETRAN_view_2762_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;017/2015;DETRAN;2016-04-01;70016;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_2155_CONVERTIDO.pdf;empenho_DETRAN_view_2155_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;25/2014;DETRAN;2015-11-03;72116;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_2530_CONVERTIDO.pdf;empenho_DETRAN_view_2530_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.65;INDETERMINADO;;DETRAN;2016-01-04;69797;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_2906_CONVERTIDO.pdf;empenho_DETRAN_view_2906_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;024/2014;DETRAN;2016-05-03;71958;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_2471_CONVERTIDO.pdf;empenho_DETRAN_view_2471_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;01/2016;DETRAN;2016-01-04;71057;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_3066_CONVERTIDO.pdf;empenho_DETRAN_view_3066_CONVERTIDO.pdf;SPCF_EXTRACAO;CONTRATO;0.85;INDETERMINADO;017/2015;DETRAN;2016-07-01;70227;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_3063_CONVERTIDO.pdf;empenho_DETRAN_view_3063_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;07/2016;DETRAN;2016-07-01;69729;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_3067_CONVERTIDO.pdf;empenho_DETRAN_view_3067_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;07/2016;DETRAN;2016-07-01;70374;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_3064_CONVERTIDO.pdf;empenho_DETRAN_view_3064_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;07/2016;DETRAN;2016-07-01;70376;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_3065_CONVERTIDO.pdf;empenho_DETRAN_view_3065_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;07/2016;DETRAN;2016-07-01;69922;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\03_EMPENHOS\pdfs_convertidos\empenho_DETRAN_view_2988_CONVERTIDO.pdf;empenho_DETRAN_view_2988_CONVERTIDO.pdf;SPCF_EXTRACAO;TA;0.85;INDETERMINADO;06/2016;DETRAN;2016-06-13;70414;1;path
