nome_original;nome_novo;tipo;numero;orgao;cnpj;data;valor_principal;procedencia;estagio;score;confianca;caminho_original;caminho_novo;erro
16484.pdf;CONTRATO_PRODAM_2026-03-16_247d23.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;135000.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\FENIXSOFT\16484.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_247d23.pdf;
23373.pdf;CONTRATO_PRODAM_2026-03-17_9f7d5d.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;7000.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\FENIXSOFT\23373.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_9f7d5d.pdf;
23835.pdf;CONTRATO_PRODAM_2026-03-17_38e378.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;7000.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\FENIXSOFT\23835.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_38e378.pdf;
24640.pdf;CONTRATO_PRODAM_2026-03-17_7a2dc6.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;7000.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\FENIXSOFT\24640.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_7a2dc6.pdf;
25366.pdf;CONTRATO_PRODAM_2026-03-17_1f4d98.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;7000.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\FENIXSOFT\25366.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_1f4d98.pdf;
25999.pdf;CONTRATO_PRODAM_2026-03-17_3dc4c9.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;7000.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\FENIXSOFT\25999.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_3dc4c9.pdf;
26567.pdf;CONTRATO_PRODAM_2026-03-17_199e72.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;7000.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\FENIXSOFT\26567.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_199e72.pdf;
26568.pdf;CONTRATO_PRODAM_2026-03-16_0c5cf0.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;100000.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\FENIXSOFT\26568.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_0c5cf0.pdf;
27182.pdf;CONTRATO_PRODAM_2026-03-17_b5c43a.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;7000.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\FENIXSOFT\27182.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_b5c43a.pdf;
27183.pdf;CONTRATO_PRODAM_2026-03-16_2d5b59.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;100000.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\FENIXSOFT\27183.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_2d5b59.pdf;
17281.pdf;CONTRATO_PRODAM_2026-03-16_d99d9a.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;135000.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\FENIXSOFT2\17281.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_d99d9a.pdf;
17282.pdf;CONTRATO_PRODAM_2026-03-16_3e3029.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;400000.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\FENIXSOFT2\17282.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_3e3029.pdf;
17596.pdf;CONTRATO_PRODAM_2026-03-16_176b20.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;135000.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\FENIXSOFT2\17596.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_176b20.pdf;
19070.pdf;CONTRATO_PRODAM_2026-03-16_20bcd2.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;400000.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\FENIXSOFT2\19070.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_20bcd2.pdf;
10000.pdf;CONTRATO_PRODAM_2026-03-17_7ead8b.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;10284.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\10000.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_7ead8b.pdf;
10415.pdf;CONTRATO_PRODAM_2026-03-17_3bf81b.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;10284.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\10415.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_3bf81b.pdf;
11055.pdf;CONTRATO_PRODAM_2026-03-17_ff9537.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;10284.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\11055.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_ff9537.pdf;
11639.pdf;CONTRATO_PRODAM_2026-03-17_597815.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;10284.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\11639.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_597815.pdf;
12254.pdf;CONTRATO_PRODAM_2026-03-17_40ad25.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;10284.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\12254.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_40ad25.pdf;
12590.pdf;CONTRATO_PRODAM_2026-03-16_7de146.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;10284.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\12590.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_7de146.pdf;
13160.pdf;CONTRATO_PRODAM_2026-03-16_1ad945.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;10284.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\13160.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_1ad945.pdf;
13681.pdf;CONTRATO_PRODAM_2026-03-16_89faa9.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;10284.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\13681.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_89faa9.pdf;
14182.pdf;CONTRATO_PRODAM_2026-03-16_448962.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;10284.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\14182.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_448962.pdf;
14647.pdf;CONTRATO_PRODAM_2026-03-16_6ad132.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;10284.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\14647.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_6ad132.pdf;
15125.pdf;CONTRATO_PRODAM_2026-03-16_b841bc.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;10284.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\15125.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_b841bc.pdf;
15630.pdf;CONTRATO_PRODAM_2026-03-16_ae7d7a.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;3085.20;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\15630.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_ae7d7a.pdf;
15785.pdf;CONTRATO_PRODAM_2026-03-16_0bf7f9.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;7666.40;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\15785.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_0bf7f9.pdf;
16177.pdf;CONTRATO_PRODAM_2026-03-16_3b5340.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;10952.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\16177.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_3b5340.pdf;
16630.pdf;CONTRATO_PRODAM_2026-03-16_243006.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;10952.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\16630.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_243006.pdf;
17132.pdf;CONTRATO_PRODAM_2026-03-16_a75473.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;10952.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\17132.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_a75473.pdf;
17659.pdf;CONTRATO_PRODAM_2026-03-16_b67eed.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-16;10952.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\17659.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-16_b67eed.pdf;
8153.pdf;CONTRATO_PRODAM_2026-03-17_c3ba17.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;9464.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\8153.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_c3ba17.pdf;
9442.pdf;CONTRATO_PRODAM_2026-03-17_e069db.pdf;CONTRATO;;PRODAM;04407920000180;2026-03-17;8998.50;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\IKM DE\9442.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_PRODAM_2026-03-17_e069db.pdf;
28203.pdf;CONTRATO_372023_PRODAM_2026-03-17_911918.pdf;CONTRATO;37/2023;PRODAM;04407920000180;2026-03-17;5076.40;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ITRANSITO\28203.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_372023_PRODAM_2026-03-17_911918.pdf;
52814.pdf;CONTRATO_372023_PRODAM_2026-03-17_c12fc7.pdf;CONTRATO;37/2023;PRODAM;04407920000180;2026-03-17;4212.04;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ITRANSITO\52814.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_372023_PRODAM_2026-03-17_c12fc7.pdf;
53552.pdf;CONTRATO_372023_PRODAM_2026-03-17_43be4f.pdf;CONTRATO;37/2023;PRODAM;04407920000180;2026-03-17;3431.67;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ITRANSITO\53552.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_372023_PRODAM_2026-03-17_43be4f.pdf;
54342.pdf;CONTRATO_372023_PRODAM_2026-03-17_ed4d41.pdf;CONTRATO;37/2023;PRODAM;04407920000180;2026-03-17;3431.67;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ITRANSITO\54342.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_372023_PRODAM_2026-03-17_ed4d41.pdf;
55115.pdf;CONTRATO_372023_PRODAM_2026-03-17_83da31.pdf;CONTRATO;37/2023;PRODAM;04407920000180;2026-03-17;3431.67;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ITRANSITO\55115.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_372023_PRODAM_2026-03-17_83da31.pdf;
55880.pdf;CONTRATO_372023_PRODAM_2026-03-17_ea5094.pdf;CONTRATO;37/2023;PRODAM;04407920000180;2026-03-17;3431.67;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ITRANSITO\55880.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_372023_PRODAM_2026-03-17_ea5094.pdf;
56665.pdf;CONTRATO_372023_PRODAM_2026-03-17_c49052.pdf;CONTRATO;37/2023;PRODAM;04407920000180;2026-03-17;4424.70;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ITRANSITO\56665.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_372023_PRODAM_2026-03-17_c49052.pdf;
57432.pdf;CONTRATO_372023_PRODAM_2026-03-17_8611e8.pdf;CONTRATO;37/2023;PRODAM;04407920000180;2026-03-17;4431.56;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ITRANSITO\57432.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_372023_PRODAM_2026-03-17_8611e8.pdf;
58995.pdf;CONTRATO_372023_PRODAM_2026-03-17_a0057b.pdf;CONTRATO;37/2023;PRODAM;04407920000180;2026-03-17;4630.50;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ITRANSITO\58995.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_372023_PRODAM_2026-03-17_a0057b.pdf;
59828.pdf;CONTRATO_372023_PRODAM_2026-03-17_3623e2.pdf;CONTRATO;37/2023;PRODAM;04407920000180;2026-03-17;3526.04;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ITRANSITO\59828.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_372023_PRODAM_2026-03-17_3623e2.pdf;
49602.pdf;NF_PRODAM_2026-03-17_26150d.pdf;NF;;PRODAM;04407920000180;2026-03-17;588.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ODONTOMED\49602.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_26150d.pdf;
50293.pdf;NF_PRODAM_2026-03-17_a1416a.pdf;NF;;PRODAM;04407920000180;2026-03-17;590.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ODONTOMED\50293.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_a1416a.pdf;
50925.pdf;NF_PRODAM_2026-03-17_6b72e7.pdf;NF;;PRODAM;04407920000180;2026-03-17;562.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ODONTOMED\50925.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_6b72e7.pdf;
51765.pdf;NF_PRODAM_2026-03-17_b01407.pdf;NF;;PRODAM;04407920000180;2026-03-17;576.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ODONTOMED\51765.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_b01407.pdf;
52659.pdf;NF_PRODAM_2026-03-17_088cb0.pdf;NF;;PRODAM;04407920000180;2026-03-17;536.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ODONTOMED\52659.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_088cb0.pdf;
53448.pdf;NF_PRODAM_2026-03-17_4971fa.pdf;NF;;PRODAM;04407920000180;2026-03-17;506.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ODONTOMED\53448.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_4971fa.pdf;
54211.pdf;NF_PRODAM_2026-03-17_39bb45.pdf;NF;;PRODAM;04407920000180;2026-03-17;538.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ODONTOMED\54211.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_39bb45.pdf;
54900.pdf;NF_PRODAM_2026-03-17_ed0b2d.pdf;NF;;PRODAM;04407920000180;2026-03-17;524.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ODONTOMED\54900.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_ed0b2d.pdf;
55751.pdf;NF_PRODAM_2026-03-17_b2ee35.pdf;NF;;PRODAM;04407920000180;2026-03-17;510.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ODONTOMED\55751.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_b2ee35.pdf;
56430.pdf;NF_PRODAM_2026-03-17_74ee98.pdf;NF;;PRODAM;04407920000180;2026-03-17;522.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ODONTOMED\56430.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_74ee98.pdf;
57325.pdf;NF_PRODAM_2026-03-17_017e28.pdf;NF;;PRODAM;04407920000180;2026-03-17;510.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ODONTOMED\57325.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_017e28.pdf;
58173.pdf;NF_PRODAM_2026-03-17_2ed7bc.pdf;NF;;PRODAM;04407920000180;2026-03-17;510.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ODONTOMED\58173.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_2ed7bc.pdf;
