caminho;caminho_rel;raiz;nome;size_bytes;paginas;tem_texto;chars_p1;suspeito
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13587_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_13587_DETRAN.pdf;SPCF_EXTRACAO;empenho_13587_DETRAN.pdf;72310;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13747_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_13747_DETRAN.pdf;SPCF_EXTRACAO;empenho_13747_DETRAN.pdf;71422;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13751_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_13751_DETRAN.pdf;SPCF_EXTRACAO;empenho_13751_DETRAN.pdf;71419;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13748_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_13748_DETRAN.pdf;SPCF_EXTRACAO;empenho_13748_DETRAN.pdf;71422;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1405_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_1405_DETRAN.pdf;SPCF_EXTRACAO;empenho_1405_DETRAN.pdf;71421;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14105_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_14105_DETRAN.pdf;SPCF_EXTRACAO;empenho_14105_DETRAN.pdf;71226;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1396_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_1396_DETRAN.pdf;SPCF_EXTRACAO;empenho_1396_DETRAN.pdf;71997;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14445_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_14445_DETRAN.pdf;SPCF_EXTRACAO;empenho_14445_DETRAN.pdf;73304;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13750_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_13750_DETRAN.pdf;SPCF_EXTRACAO;empenho_13750_DETRAN.pdf;71424;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13744_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_13744_DETRAN.pdf;SPCF_EXTRACAO;empenho_13744_DETRAN.pdf;71424;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_13749_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_13749_DETRAN.pdf;SPCF_EXTRACAO;empenho_13749_DETRAN.pdf;70951;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14446_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_14446_DETRAN.pdf;SPCF_EXTRACAO;empenho_14446_DETRAN.pdf;70688;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14561_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_14561_DETRAN.pdf;SPCF_EXTRACAO;empenho_14561_DETRAN.pdf;73705;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14560_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_14560_DETRAN.pdf;SPCF_EXTRACAO;empenho_14560_DETRAN.pdf;73982;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14563_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_14563_DETRAN.pdf;SPCF_EXTRACAO;empenho_14563_DETRAN.pdf;73995;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14447_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_14447_DETRAN.pdf;SPCF_EXTRACAO;empenho_14447_DETRAN.pdf;71817;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14562_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_14562_DETRAN.pdf;SPCF_EXTRACAO;empenho_14562_DETRAN.pdf;73962;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14735_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_14735_DETRAN.pdf;SPCF_EXTRACAO;empenho_14735_DETRAN.pdf;69744;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14573_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_14573_DETRAN.pdf;SPCF_EXTRACAO;empenho_14573_DETRAN.pdf;70160;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1538_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_1538_DETRAN.pdf;SPCF_EXTRACAO;empenho_1538_DETRAN.pdf;70316;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1479_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_1479_DETRAN.pdf;SPCF_EXTRACAO;empenho_1479_DETRAN.pdf;70310;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14663_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_14663_DETRAN.pdf;SPCF_EXTRACAO;empenho_14663_DETRAN.pdf;69970;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1694_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_1694_DETRAN.pdf;SPCF_EXTRACAO;empenho_1694_DETRAN.pdf;70729;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1464_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_1464_DETRAN.pdf;SPCF_EXTRACAO;empenho_1464_DETRAN.pdf;71447;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16763_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_16763_DETRAN.pdf;SPCF_EXTRACAO;empenho_16763_DETRAN.pdf;72166;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1669_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_1669_DETRAN.pdf;SPCF_EXTRACAO;empenho_1669_DETRAN.pdf;70809;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17456_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_17456_DETRAN.pdf;SPCF_EXTRACAO;empenho_17456_DETRAN.pdf;71904;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17358_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_17358_DETRAN.pdf;SPCF_EXTRACAO;empenho_17358_DETRAN.pdf;70749;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16988_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_16988_DETRAN.pdf;SPCF_EXTRACAO;empenho_16988_DETRAN.pdf;73128;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17398_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_17398_DETRAN.pdf;SPCF_EXTRACAO;empenho_17398_DETRAN.pdf;71902;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17359_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_17359_DETRAN.pdf;SPCF_EXTRACAO;empenho_17359_DETRAN.pdf;71911;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17457_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_17457_DETRAN.pdf;SPCF_EXTRACAO;empenho_17457_DETRAN.pdf;73150;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17538_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_17538_DETRAN.pdf;SPCF_EXTRACAO;empenho_17538_DETRAN.pdf;248831;2;1;2913;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17648_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_17648_DETRAN.pdf;SPCF_EXTRACAO;empenho_17648_DETRAN.pdf;249635;2;1;3057;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16987_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_16987_DETRAN.pdf;SPCF_EXTRACAO;empenho_16987_DETRAN.pdf;72818;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17458_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_17458_DETRAN.pdf;SPCF_EXTRACAO;empenho_17458_DETRAN.pdf;71107;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17921_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_17921_DETRAN.pdf;SPCF_EXTRACAO;empenho_17921_DETRAN.pdf;72215;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16985_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_16985_DETRAN.pdf;SPCF_EXTRACAO;empenho_16985_DETRAN.pdf;72744;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1738_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_1738_DETRAN.pdf;SPCF_EXTRACAO;empenho_1738_DETRAN.pdf;71112;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17919_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_17919_DETRAN.pdf;SPCF_EXTRACAO;empenho_17919_DETRAN.pdf;71527;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17536_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_17536_DETRAN.pdf;SPCF_EXTRACAO;empenho_17536_DETRAN.pdf;248831;2;1;2913;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17920_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_17920_DETRAN.pdf;SPCF_EXTRACAO;empenho_17920_DETRAN.pdf;73617;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17922_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_17922_DETRAN.pdf;SPCF_EXTRACAO;empenho_17922_DETRAN.pdf;74016;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17912_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_17912_DETRAN.pdf;SPCF_EXTRACAO;empenho_17912_DETRAN.pdf;72480;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1781_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_1781_DETRAN.pdf;SPCF_EXTRACAO;empenho_1781_DETRAN.pdf;70044;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17979_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_17979_DETRAN.pdf;SPCF_EXTRACAO;empenho_17979_DETRAN.pdf;73627;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18689_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_18689_DETRAN.pdf;SPCF_EXTRACAO;empenho_18689_DETRAN.pdf;71683;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1809_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_1809_DETRAN.pdf;SPCF_EXTRACAO;empenho_1809_DETRAN.pdf;71018;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18688_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_18688_DETRAN.pdf;SPCF_EXTRACAO;empenho_18688_DETRAN.pdf;71407;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18391_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_18391_DETRAN.pdf;SPCF_EXTRACAO;empenho_18391_DETRAN.pdf;71966;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_19037_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_19037_DETRAN.pdf;SPCF_EXTRACAO;empenho_19037_DETRAN.pdf;72930;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18691_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_18691_DETRAN.pdf;SPCF_EXTRACAO;empenho_18691_DETRAN.pdf;73513;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18693_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_18693_DETRAN.pdf;SPCF_EXTRACAO;empenho_18693_DETRAN.pdf;71963;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17923_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_17923_DETRAN.pdf;SPCF_EXTRACAO;empenho_17923_DETRAN.pdf;71475;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_19038_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_19038_DETRAN.pdf;SPCF_EXTRACAO;empenho_19038_DETRAN.pdf;72828;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18692_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_18692_DETRAN.pdf;SPCF_EXTRACAO;empenho_18692_DETRAN.pdf;73646;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18694_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_18694_DETRAN.pdf;SPCF_EXTRACAO;empenho_18694_DETRAN.pdf;72847;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_19039_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_19039_DETRAN.pdf;SPCF_EXTRACAO;empenho_19039_DETRAN.pdf;72830;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1909_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_1909_DETRAN.pdf;SPCF_EXTRACAO;empenho_1909_DETRAN.pdf;69881;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1934_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_1934_DETRAN.pdf;SPCF_EXTRACAO;empenho_1934_DETRAN.pdf;71023;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1998_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_1998_DETRAN.pdf;SPCF_EXTRACAO;empenho_1998_DETRAN.pdf;70109;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18690_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_18690_DETRAN.pdf;SPCF_EXTRACAO;empenho_18690_DETRAN.pdf;71985;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2085_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_2085_DETRAN.pdf;SPCF_EXTRACAO;empenho_2085_DETRAN.pdf;70794;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1939_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_1939_DETRAN.pdf;SPCF_EXTRACAO;empenho_1939_DETRAN.pdf;71497;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2155_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_2155_DETRAN.pdf;SPCF_EXTRACAO;empenho_2155_DETRAN.pdf;72116;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2185_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_2185_DETRAN.pdf;SPCF_EXTRACAO;empenho_2185_DETRAN.pdf;70294;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2153_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_2153_DETRAN.pdf;SPCF_EXTRACAO;empenho_2153_DETRAN.pdf;70462;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2016_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_2016_DETRAN.pdf;SPCF_EXTRACAO;empenho_2016_DETRAN.pdf;70516;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2089_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_2089_DETRAN.pdf;SPCF_EXTRACAO;empenho_2089_DETRAN.pdf;70443;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1937_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_1937_DETRAN.pdf;SPCF_EXTRACAO;empenho_1937_DETRAN.pdf;72115;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2530_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_2530_DETRAN.pdf;SPCF_EXTRACAO;empenho_2530_DETRAN.pdf;69797;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2186_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_2186_DETRAN.pdf;SPCF_EXTRACAO;empenho_2186_DETRAN.pdf;70709;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2905_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_2905_DETRAN.pdf;SPCF_EXTRACAO;empenho_2905_DETRAN.pdf;70936;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2906_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_2906_DETRAN.pdf;SPCF_EXTRACAO;empenho_2906_DETRAN.pdf;71958;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2471_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_2471_DETRAN.pdf;SPCF_EXTRACAO;empenho_2471_DETRAN.pdf;71057;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3063_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_3063_DETRAN.pdf;SPCF_EXTRACAO;empenho_3063_DETRAN.pdf;69729;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2762_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_2762_DETRAN.pdf;SPCF_EXTRACAO;empenho_2762_DETRAN.pdf;70016;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3065_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_3065_DETRAN.pdf;SPCF_EXTRACAO;empenho_3065_DETRAN.pdf;69922;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3158_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_3158_DETRAN.pdf;SPCF_EXTRACAO;empenho_3158_DETRAN.pdf;69959;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3066_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_3066_DETRAN.pdf;SPCF_EXTRACAO;empenho_3066_DETRAN.pdf;70227;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3067_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_3067_DETRAN.pdf;SPCF_EXTRACAO;empenho_3067_DETRAN.pdf;70374;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3064_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_3064_DETRAN.pdf;SPCF_EXTRACAO;empenho_3064_DETRAN.pdf;70376;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3703_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_3703_DETRAN.pdf;SPCF_EXTRACAO;empenho_3703_DETRAN.pdf;69972;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2187_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_2187_DETRAN.pdf;SPCF_EXTRACAO;empenho_2187_DETRAN.pdf;70667;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3707_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_3707_DETRAN.pdf;SPCF_EXTRACAO;empenho_3707_DETRAN.pdf;70693;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3705_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_3705_DETRAN.pdf;SPCF_EXTRACAO;empenho_3705_DETRAN.pdf;70505;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3702_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_3702_DETRAN.pdf;SPCF_EXTRACAO;empenho_3702_DETRAN.pdf;70679;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3712_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_3712_DETRAN.pdf;SPCF_EXTRACAO;empenho_3712_DETRAN.pdf;70661;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2988_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_2988_DETRAN.pdf;SPCF_EXTRACAO;empenho_2988_DETRAN.pdf;70414;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3755_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_3755_DETRAN.pdf;SPCF_EXTRACAO;empenho_3755_DETRAN.pdf;72363;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4020_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_4020_DETRAN.pdf;SPCF_EXTRACAO;empenho_4020_DETRAN.pdf;71219;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3975_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_3975_DETRAN.pdf;SPCF_EXTRACAO;empenho_3975_DETRAN.pdf;70696;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3704_DETRAN.pdf;SPCF_EXTRACAO\pdfs_empenhos\empenho_3704_DETRAN.pdf;SPCF_EXTRACAO;empenho_3704_DETRAN.pdf;70624;2;1;1263;0
