caminho;nome;raiz;tipo;numero;orgao;cnpj;data;valor;confianca
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_165619_E.pdf;fatura_165619_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_165623_E.pdf;fatura_165623_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_165622_E.pdf;fatura_165622_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128080.pdf;fatura_DETRAN_128080.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_166089_E.pdf;fatura_166089_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2026-01-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\htmls_brutos\fatura_166276_E.pdf;fatura_166276_E.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2026-01-29;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_127485.pdf;fatura_DETRAN_127485.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_127484.pdf;fatura_DETRAN_127484.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128079.pdf;fatura_DETRAN_128079.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128133.pdf;fatura_DETRAN_128133.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128075.pdf;fatura_DETRAN_128075.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128081.pdf;fatura_DETRAN_128081.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128138.pdf;fatura_DETRAN_128138.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128135.pdf;fatura_DETRAN_128135.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128145.pdf;fatura_DETRAN_128145.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128140.pdf;fatura_DETRAN_128140.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128134.pdf;fatura_DETRAN_128134.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128159.pdf;fatura_DETRAN_128159.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128144.pdf;fatura_DETRAN_128144.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128142.pdf;fatura_DETRAN_128142.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128166.pdf;fatura_DETRAN_128166.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128160.pdf;fatura_DETRAN_128160.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128167.pdf;fatura_DETRAN_128167.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128171.pdf;fatura_DETRAN_128171.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128156.pdf;fatura_DETRAN_128156.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128165.pdf;fatura_DETRAN_128165.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128770.pdf;fatura_DETRAN_128770.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-11-26;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_129613.pdf;fatura_DETRAN_129613.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-12-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128169.pdf;fatura_DETRAN_128169.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_128168.pdf;fatura_DETRAN_128168.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_129515.pdf;fatura_DETRAN_129515.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-12-22;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_133362.pdf;fatura_DETRAN_133362.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-06-15;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_131912.pdf;fatura_DETRAN_131912.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-04-18;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_131182.pdf;fatura_DETRAN_131182.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-03-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_132600.pdf;fatura_DETRAN_132600.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-05-16;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_134318.pdf;fatura_DETRAN_134318.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-07-25;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_134316.pdf;fatura_DETRAN_134316.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-07-25;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_129612.pdf;fatura_DETRAN_129612.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2021-12-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_134317.pdf;fatura_DETRAN_134317.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-07-25;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_134419.pdf;fatura_DETRAN_134419.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-07-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_130540.pdf;fatura_DETRAN_130540.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-02-15;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_134497.pdf;fatura_DETRAN_134497.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-07-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_134418.pdf;fatura_DETRAN_134418.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-07-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_134804.pdf;fatura_DETRAN_134804.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-08-16;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135060.pdf;fatura_DETRAN_135060.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-08-26;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_134802.pdf;fatura_DETRAN_134802.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-08-16;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_134801.pdf;fatura_DETRAN_134801.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-08-16;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135059.pdf;fatura_DETRAN_135059.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-08-26;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135063.pdf;fatura_DETRAN_135063.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-08-26;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135857.pdf;fatura_DETRAN_135857.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135065.pdf;fatura_DETRAN_135065.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-08-26;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135064.pdf;fatura_DETRAN_135064.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-08-26;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135860.pdf;fatura_DETRAN_135860.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135490.pdf;fatura_DETRAN_135490.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-15;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135487.pdf;fatura_DETRAN_135487.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-15;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135864.pdf;fatura_DETRAN_135864.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135858.pdf;fatura_DETRAN_135858.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135488.pdf;fatura_DETRAN_135488.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-15;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136195.pdf;fatura_DETRAN_136195.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135861.pdf;fatura_DETRAN_135861.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136193.pdf;fatura_DETRAN_136193.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136192.pdf;fatura_DETRAN_136192.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136863.pdf;fatura_DETRAN_136863.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-11-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136421.pdf;fatura_DETRAN_136421.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136864.pdf;fatura_DETRAN_136864.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-11-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136425.pdf;fatura_DETRAN_136425.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135863.pdf;fatura_DETRAN_135863.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137098.pdf;fatura_DETRAN_137098.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-11-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136423.pdf;fatura_DETRAN_136423.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137102.pdf;fatura_DETRAN_137102.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-11-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137097.pdf;fatura_DETRAN_137097.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-11-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136866.pdf;fatura_DETRAN_136866.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-11-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137569.pdf;fatura_DETRAN_137569.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-14;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137917.pdf;fatura_DETRAN_137917.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136422.pdf;fatura_DETRAN_136422.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137475.pdf;fatura_DETRAN_137475.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-02;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137474.pdf;fatura_DETRAN_137474.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-02;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137477.pdf;fatura_DETRAN_137477.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-02;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_163143.pdf;fatura_DETRAN_163143.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-09-30;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137916.pdf;fatura_DETRAN_137916.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137570.pdf;fatura_DETRAN_137570.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-14;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_155538.pdf;fatura_DETRAN_155538.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2024-12-11;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137918.pdf;fatura_DETRAN_137918.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137571.pdf;fatura_DETRAN_137571.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-14;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_162971.pdf;fatura_DETRAN_162971.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-09-24;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_155743.pdf;fatura_DETRAN_155743.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2024-12-20;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_163820.pdf;fatura_DETRAN_163820.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-10-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_163999.pdf;fatura_DETRAN_163999.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-10-30;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_162973.pdf;fatura_DETRAN_162973.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-09-24;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164000.pdf;fatura_DETRAN_164000.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-10-30;;0.65
